ProfitLoss	Revenue	Assets	Equity	SuoShuZhengJianHuiHangYeDaLei
578438.72	4182074.2	4719436.75	4177413.03	根据证监会《上市公司行业分类指引》（2012年修订），公司所处行业属于“C35 专用设备制造业”；根据《国民经济行业分类》（GB/T4754-2011），公司所处行业属于“C3591 环境保护专用设备制造”
9687586.25	123856012.6	164192314.1	78183978.32	C35专用设备制造业
8533288.52	67723920.23	91217648.28	70202207.77	计算机、通信和其他电子设备制造业
108926266.5	1254678235	800194622.7	266887908.5	计算机、通信和其他电子设备制造业
1158701.4	51872680.87	165761477.5	79657729.28	通用设备制造业
2066565.93	119347883	111833604	33059642.79	C22造纸和纸制品业
25097793.15	78050870.9	182004124.8	113557085.3	软件和信息服务业
4485218.64	24885230.48	32456790.86	17504221.46	信息传输、软件和信息技术服务业
15391748.25	185656355.4	369038014.8	122590567.2	C34通用设备制造业
20904835.83	223495071	448578630	219322388.4	电气机械及器材制造业（C38）
324448.2	19057668	38282406.92	13047327.18	N77
8394989.39	217419595.6	115780685.5	25339469.72	零售业
5520780.26	77004398.1	126354205	104478286.4	C34通用设备制造
28588408.32	284499774.3	288060464.3	104812542.9	C34 通用设备制造业
995246.55	15715310.34	93336451.09	39017893.61	D46水的生产和供应
4710686.51	65494242.01	172391821.6	92136619.83	C34通用设备制造业
20134363.6	40332370.31	61977824.37	52115876.47	I65软件和信息技术服务业
4180011.47	38127031.05	60999528.33	55590086.22	食品制造业
18132020.5	263088545.3	410816843.5	88698483.49	新闻和出版业（R85）
2478381.62	260904612.5	401299653.1	60810205.91	汽车制造业
51286.71	6614926.13	9944797.73	9050433.67	软件和信息技术服务业 （分类代码：I65）
1172520.47	7058894.16	22573584.27	11247347.65	公司所属行业应为互联网和相关服务（I64）
3651241.26	12603305.37	15181629.52	12945872.4	信息传输、软件和信息技术服务业
9586466.01	189540195.2	147761432.3	102146063.3	C26 化学原料和化学制品制造业
15817480.06	181277649.9	262898904.8	164117639	仪器仪表制造业（C40）
10426060.86	43428211.94	46856730.93	42387763.82	I65 软件和信息技术服务业
-7119003.3	23522490.11	40744135.87	23845451.21	制造业
5932449.28	15455939.71	15492895.29	9662973.46	软件和信息技术服务业
6198487.1	214482762.5	230641686.1	38421863.96	交通运输设备制造业
9963960.49	57161777.29	51950963.97	41873138.52	电子元件制造业
13838367.04	135127457.5	135880367.9	76960675.64	I65软件和信息技术服务业
1683474.49	14214934.84	109679404.2	102772922.1	C27医药制造业
8387418.58	410294124.3	369035549.1	98849391.88	橡塑和塑料制品业（行业代码：C29）
17081134.64	120850847.6	147737735.3	55176310.86	C3562-电子工业专用设备制造业
1831447.55	79901391.89	49665342.18	14449685.88	互联网和相关服务（I64）
3503689.52	108219519.3	121927930.3	42528866.83	C26化学原料及化学制品制造业
8523656.62	36577770.48	23191231.91	19571533.51	I65 软件和信息技术服务业
7218316.81	17389870.46	18886513.73	10566983.33	软件和信息技术服务业
783075.5	25834143.71	19327614.81	6352566.68	C27 医药制造业
6315.26	10090660.19	7443726.49	5353070.49	商务服务业
-27800774.82	2388077561	815255181.4	404737963.2	F52零售业
415979.28	20090883.76	10553536.8	8492644	软件和信息技术服务业
-1953452.41	71478290.11	88407137.34	45868595.14	化学原料和化学制品制造业（C26）
-7059862.04	72933205.95	64123942.6	34612993.86	F类：批发和零售业
10718686.73	261818611.6	184743567.4	123965971.4	化学原料和化学制品制造业
468423.63	37711350.46	28752644.53		文教、工美、体育和娱乐用品制造业（分类代码：C24）
30929289.9	217886591.9	477351455.6	201724214.6	专用设备制造业
5065183.32	41070517.13	129972290.8	84786980.74	电气机械和器材制造业（行业代码：C38）
30667585.09	3985331532	546461960.7	126786605.1	F51 批发业
10043601.01	60378375.84	54918179.79	38836785.65	软件和信息技术服务业
11221042.43	49287016.77	89447499.57	61393549.39	根据中国证监会《上市公司行业分类指引（2012年修订）》的规定，公司所属行业为互联网和相关服务业，行业代码I64；根据《国民经济行业分类代码（GB/4754-2011）》的规定，公司所处行业为互联网接入及相关服务，行业代码I6410。
2148650.05	25887820.12	41080483.54	18534190.68	医药制造业
				G58-装卸运输和运输代理业
-1243704.85	144192346.6	230870860.5	72947810.32	计算机、通信和其他电子设备制造业
176269.9	22052418.24	65258206.55	45414659.55	L72 商务服务业
-21317787.82	136297914.3	278196053.3	81075989.15	纺织业（行业代码：C17）
1162354.43	137954734.6	252648538.2	113784655.6	制造业（C）中的其他制造业（C41）
-4618852.93	17831606.12	106743434	18044436.71	制浆和造纸专用设备制造
14030956.66	110373005.4	173570643.9	68833537.29	电气机械和器材制造业
371078.88	14175247	26287974.83	6767339.96	专业设备制造业
-573885.66	5840211.1	6496114.33	2759301.25	教育行业（P82），属于教育领域利用信息化产品进行专业服务子行业。
-3954735.91	25903819.14	24874281.28	12901662.2	专用设备制造
24046773.74	853261609.6	904226832.6	189585585.2	建筑业
31197050.66	119680036.6	137221318.4	109515853.1	根据《上市公司行业分类指引》（2012年修订），公司属于“C制造业（C35专用设备制造业）”，具体细分行业为工程机械行业下的专用高空安全作业设备制造业。
3054561.22	98088511.83	83110040.06	26226176	纺织制造
11903667.99	50727957.63	57632385.56	36330972.15	I65 软件和信息技术服务业
6196218.79	212832911.1	422605467.5	194518394.2	C3443 通用设备制造业-阀门和旋塞制造
-1469470.51	72352981.87	55850821.06	20260771.73	计算机、通信和其他电子设备制造业
-7131322.99	118401534	140187234.2	8793714.97	橡胶和塑料制品业（C29）
1823479.13	32541328.89	59195114.34	43950426.48	C38电气机械及器材制造业
2677321.91	56952692.03	88210887.4	59305294.73	C35专用设备制造业；C40仪器仪表制造业
1385217.89	719273320.3	1040852401	770195296.8	黑色金属压延（31）
12050622.9	124858593	214059284.5	84317834.36	生态保护和环境治理业（上市公司行业分类代码：N77）、水污染治理（国民经济行业分类代码：N7721）
2618623.43	2619038080	1383367101	214271953	零售业（F52)
8907344.04	54022634.46	53857092.09	21796915.23	建筑安装业
-454022.9	29270242.9	27387150.3	20031325.5	信息传输、软件和信息技术服务业
20093093.76	736086179.4	737378369.7	290348244.7	制造业之农副食品加工业（C13）
15733939.71	421768913.8	651120577.9	259283990.2	C34通用设备制造业
23974647.89	448607362.7	423281549.2	291433860	C26化学原料和化学制品制造业
-6123777.97	8829659.54	16678189.34	9555371.3	I64 互联网和相关服务业
326856.17	7109136.65	13697853.27	12025096.99	计算机、通信和其他电子设备制造业
1329272.81	25868074.34	26530995.69	13950104.04	C35-专用设备制造业
372985.09	3662541.59	59219668.48	20998584.77	农林牧渔业
-3128872.77	26141683.48	32297243.66	24455196.32	医药制造业（C27）
-29593213.28	246846035.1	491624501.3	117168211.9	（C34）通用设备制造业
-19634117.92	120927596.8	160939462.2	12769211.62	Q83卫生
9453369.83	55479911.86	212843367.1	81575312.66	食品制造业 C14
-6099188.81	9092614.91	11868078.1	9169291.13	土木工程建筑业
3690986	50189284.2	39471044.11	20830749.11	I65软件和信息技术服务业
23845374.15	167765206.7	117163219.8	83967015.13	081-其他服务业
7645110.08	884963913.7	619084837.6	203179961.1	化学原料及化学制品制造业
43309225.13	517496132.5	1007367236	114043991.8	C34“通用设备制造业”
20154025.01	303177809.3	284458205.9	164735643.6	C38电气机械和器材制造业
35257318.38		222141790.3	155098082.6	C26化学原料和化学制品制造业
1822125.54	201091535.1	312336872.2	122371975.2	专用设备制造业
23338693.02	202705501.1	369753712.5	89661417.88	制造业
118546999.4	879714618.5	491554343.5	370691288.6	食品制造业（行业代码：C14）
34071664.61	120557591.6	543740044.7	307407993.7	非金属矿物制品业（C30）
29018107.79	83636973.22	1188966524	281170996.1	租赁业
96618906.64	1339869599	969371816.8	486093736.7	根据中国证监会《上市公司行业分类指引（2012年修订）》的规定，公司所属行业为专业技术服务业M74；根据《国民经济行业分类代码》的规定，公司所处行业为科学研究、技术服务和地质勘查业中的固体矿产地质勘查M7472
1289557.12	11477121.19	11066816.93	8361004.79	M74专业技术服务业
3750686.09	41428963.25	66153383.32	45549435.18	C37铁路、船舶、航空航天和其他运输设备制造业
4825927.14	41994560.76	24982639.62	16310529.19	互联网和相关服务
529483.66	13358376.16	9647443.51	6015747.01	I65软件和信息技术服务业
5308064.88	75814394.89	201259909	61457307.48	汽车制造业（C36）
9491257.18	64762192.27	54316972.21	51919256.59	C41其他制造业
28009372.18	281915862.1	534954071.4	265604472.4	C35专用设备制造业
7171557.03	21247005.96	89368941.33	48841988.37	农业
1206528.44	39209365.57	46963165.47	23235908.56	制造行业C34-通用设备制造业
3028566.17	54157590.42	85415604.21	35898798.98	通用设备制造业
18426179.16	89529863.54	181715826.1	167525945.1	C26 化学原料和化学制品制造业
30897263.98	159145149.9	154392386	82761938.44	I65 软件和信息技术服务业
3184777.58	19065930.16	34662699.6	26184845.75	专用设备制造业
3335237.12	47633314	64095541.54	40254882.74	计算机、通信和其他电子设备制造业
5262587.82	24656842.64	17498735.94	9632010.49	按照中国证监会发布的《上市公司行业分类指引（2012年修订）》，公司属于科学研究和技术服务业（M）中的专业技术服务业（M74）；根据中国《国民经济行业分类》国家标准（GB/4754-2011），公司所处行业为“M74专业技术服务业”下的“M7481工程管理服务”。
11173381.87	120294271.4	126178569.6	52766546.39	电气机械和器材制造业
15930742.6	457784236.9	245098623.5	89612194.16	F51-批发业
675757.46	3919883.59	80696876.7	48473068.86	文化、体育、娱乐业（R）中的广播、电视、电影和影视录音制作业（R86），属于电影和影视节目制作（R8630）。
66306420.99	115826438.8	783306400.6	417097829	农业
-17611284.06	130023747.5	148070065.5	34795491.22	计算机、通信和其他电子设备制造业
6359433.4	29755128.05	47125341.89	28645669.69	互联网和相关服务（I64）
31608964.74	477725489.6	255396689.7	126372113.7	软件和信息技术服务业（行业代码I65）
-3688598.22	29251595.3	74979355.05	56215940.41	通用设备制造业
1290782.56	34897811.61	40617507.53	27229330.94	商务服务业（代码：L7299）
11517885.43	81471621.3	64720666.51	21195140.93	互联网和相关服务行业（I64）
12541174.47	128057761.1	100249668.3	69379130.27	C38 电气机械和器材制造业
3310756.45	10988807.39	29632373.99	24756221.61	根据中国证监会发布的《上市公司行业分类指引》（2012年修订）规定，公司属于软件和信息技术服务业（I65）；根据《国民经济行业分类》（GB/T4754-2011），公司属于软件和信息技术服务业（I65）
926510.41	84467636.79	174432630.7	68123709.63	水上运输业
13091488.86	43468195.09	88711667.5	83264530.01	开采辅助活动（代码B11）
-1142193.16	10322067.52	12199919.78	5283757.69	仪器仪表制造业，C40
1101786.71	25616362.71	51205852.01	13493906.52	C35专用设备制造业
553702.63	3983748.78	8843769.05	8239460.39	软件和信息技术服务业
5818037.45	80038291.9	152286104.4	127611784.5	软件和信息技术服务业
3456270.85	26384701.59	31056959.69	24193395.17	电气机械和器材制造业
2110910.2	12397328.7	20058936.22	17714197.65	专业技术服务业
2619952.03	55519150.2	52885304.91	27013932.1	化学原料及化学品制造业-C26
10753935.35	31797024.32	108558039.6	77944709.59	燃气生产和供应业
-1754288	19020837.32	20736939.06	11798234.64	科学研究和技术服务业
-1973695.25	10399901.24	7148687.95	3758839.32	根据《国民经济行业分类（GB/T 4754-2011）》，公 司所属行业为制造业中的专用设备制造业， 具体为石 油钻采专用设备制造子行业（C3512）；根据中国证 监会发布的 《上市公司行业分类指引 （2012 年修订） 》 ， 公司所属行业为制造业中的专用设备制造业 （C35） 。
-270119.16	4807559.22	13109388.75	10894229.84	软件和信息技术服务业（I65）
7978438.07	64883425.05	128935230.5	87345473.04	C38电气机械及器材制造业[依据中国证监会发布的《上市公司行业分类指引（2012年修订）》]
-785776.7	20345024.34	35517507.01	12802568.41	C类制造业中的C39计算机、通信和其他电子设备制造业
701992.21	24929743.47	20471582.41	9059953.13	根据《上市公司行业分类指引》（2012年修订），公司所处行业属于“L72，商务服务业”；根据《国民经济行业分类》国家标准（GB/T4754-2011），公司所处行业属于“72，商务服务业”之“729，其他商务服务业”之“7294办公服务”。
1751593.44	98380984.22	55530643.94	11329805.68	制造业：C34通用设备制造业、C35专用设备制造业
-4064313.24	15753245.46	29143636.44	11706673.74	医药制造业
-7743542.69	17041953.35	16660945.64	11243181.88	"根据中国证监会发布的《上市公司行业分类指引》（2012 年修订），,公司属于：其他服务业（O81）；根据《国民经济行业分类》（GB/T4754-2011），公司属于：其他未列明服务业（O8190）。"
7057673.29	82736383.36	79260952.41	40996646.46	制造业门类（C），仪器仪表制造业大类（C40）
1662155.71	18374989.6	27343205.08	17618609.13	互联网和相关服务（I64）
-3233465.94	82619734.62	140863119.9	45657485.01	计算机、通信和其他电子设备制造业
17694970.5	483469301.4	755146770.7	262707806.6	建筑装饰和其他建筑业
1004620.1	13052570.5	41857052.7	23625246.31	计算机、通信和其他电子设备制造业
-6700190.73	39395620.3	77360724.36	30338813.86	计算机、通信和其他电子设备制造业
2534176.74	123408872.2	132336423.1	80857599.12	C39计算机、通信和其他电子设备制造业
7160347.18	145465551.3	218335862.4	116432615.5	C35专用设备制造业
3539528.5	15654383.86	19296548.14	10753685.74	C34金属切割及焊接设备制造
-1995470.75	55474872.24	41359524.74	16045335.17	A01（农业)
23067049.68	318109345	256395550.4	50042282.84	电气机械及器材制造业（C38）
5515740.02	259047734.6	127118866.5	24334137.1	#NAME?
47796463.77	97136644.12	357202011.8	141551019.3	A02林业
709058.39	32723106.65	18253873.27	11087732.87	I65软件和信息技术服务业
371303.47	10821440.93	14727623.89	14325787.41	非金属矿物制造业(C-30)
1240221.05	83019813.65	42823378.43	21548948.18	农副食品加工业
893907.39	13989684.61	47089052.51	21413923.82	制造业中的酒、饮料和精制茶制造业（C15）
3011101.2	237984906.9	218715228.7	75551624.77	C28化学纤维制造业
3863205.03	82105130.09	63712238.82	33586847.36	木材加工和木、竹、藤、棕、草制品业(C20)
4059721.02	90024436.01	108379771.4	32063484.7	建筑安装行业 （E49）
-5207016.17	10277138.57	23759610.5	12341674.49	电气机械和器材制造业
455721.45	23394726.38	46512565.26	27211304.93	制造业－专用设备制造业（C35）
-906667.06	117154820.5	46382268.13	8913294.17	根据中国证监会发布的《上市公司行业分类指引》（2012年修订）规定，作为设备销售的提供商，公司所处行业为“F52零售业”；作为办公信息系统服务的提供商，公司所处行业为“I65软件和信息技术服务业”。
46544258.43	517068634.9	746424669.7	286272237.5	化学原料和化学制品制造业（C26）
3830410.87	60878801.42	52241339.14	19939337.31	金属制品业（C33）
-11406579.88	69251091.56	141382003.6	35739400.78	化学原料和化学制品制造业（分类代码C26）
28887320.83	148773208.5	457193283.2	279744139.1	（A01）农业（A02）林业（E48）土木工程建筑业
-2759660.43	6682482.26	8332903.06	7366508.3	广播、电视、电影和影视录音制作业
16114169.72	135689622.2	280252494.5	144371156.7	C39计算机、通信和其他电子设备制造业
19509411.52	562467334.1	1209341031	279951066.7	制造业（C）橡胶和塑料制品业（C29）
9497512.09	41600359	111432353.8	74452019.85	C35 专用设备制造业
9248799.38	229445432	383753442.8	104808461.3	化学原料与化学制品制造业
		0		软件和信息技术服务业
6930483.99	69800490.12	37233687.57	24232350.09	非金属矿物制品业
-321013.39	11500275.52	21275158.11	11630985.59	文化艺术业
1868726.07	26121717.36	48334516.99	19833425.2	C38电气机械和器材制造业
15393707.46	277828998.2	215878281.7	67154854.97	通用设备制造业（C34）
9388583.92	68343326.19	57067911.32	50501467.4	计算机、通信和其他电子设备制造业
4753150.17	167148259.6	72216169.88	39946707.67	建筑装饰和其他建筑业，行业编号为E50。
2216585.19	178756851.2	111271433.9	64710178.4	根据中国证监会发布的《上市公司行业分类指引》（2012年修订），公司所处行业属于G交通运输、仓储和邮政业；根据《国民经济行业分类》（GB/T4754-2011），公司所处行业属于G交通运输、仓储和邮政业。
2764914.06	36905398.78	20335471.82	15926573.14	软件和信息技术服务业
4238060.73	43993576.69	111868036.3	92213939.81	C26化学原料和化学制品制造业
29787856.6	149680722.1	178427248	109436574.4	C30非金属矿物制品业
-2638.52	11720375.6	13326958.02	7580172.41	信息传输、软件和信息技术服务业（行业代码：I65）
8136843.24	412289461.1	1272965137	390627877.4	土木工程建筑业
-30129292.62	42481114.55	50935822.02	-27410629.77	互联网和相关服务（I64)
-5477329.39	44999195.75	63055845.53	31099978.8	化学原料和化学制品制造业（C26）
-1351465.72	31034475.74	67881912.88	51515690.12	C39计算机、通信和其他电子设备制造业
17360981.47	253997632	341552140	184771473.9	C34通用设备制造业
5730273.12	68777298.81	53845665.5	38141008.09	C41其他制造业
				
5500980.23	40475067.08	19265497.72	14780588.82	软件和信息技术服务业
4890519.17	79290123.15	135334925.9	31076324.56	建筑装饰和其他建筑业
6291001.68	33552178.69	20760031.29	13777213.65	I65 信息传输、软件和信息技术服务业
3467215.21	18223974.44	17509204.32	13523417.49	商务服务业（L72）
466865.07	15204981.45	25540228.15	10943752.44	I65 软件和信息技术服务业
8443179.53	107199976.4	222625952.7	105089057.5	M75 科技推广和应用服务业
3348711.21	22252232.62	94231322.69	46941566.62	非金属矿物制品业（C30）
4648621.5	172401516.2	198159225	55876734.36	非金属矿物制品业（C30）
-1077750.38	12914057.58	30128010.49	15344042.91	制造业
3960263.09	76719846.65	77731427.55	28630618.13	C26 化学原料和化学制品制造业
5275725.71	340705892.3	152658009	45141878.81	批发业
351450.42	59298419.12	74227060.6	35891776.68	文教体育用品制造业（分类代码：C24）
8670858.33	17143777.15	35233780.8	27002555.98	I65 软件和信息技术服务业
3137362.97	61377020.41	30072370.09	21566905.58	根据中国证监会发布的《上市公司行业分类指引》（2012 年修订版），公司所处细分行业为“C制造业-C39计算机、通信和其他电子设备制造业”。根据《国民经济行业分类》（GB/T 4754-2011）标准，公司所处行业为“C39计算机、通信和其他电子设备制造业-C395视听设备制造业-C3952音响设备制造业”。
8066858.53	30836694.87	71678672.4	25479311.56	农业
3063667.62	38015196.54	24398883.8	19289127.83	信息传输、软件和信息技术服务业中的互联网和相关服务业
2060328.88	14309437.77	86344084.5	50710042.36	皮革、毛皮、羽毛及其制品和制鞋业（c19）
288228.38	12984680.72	91182058.03	82760091.03	I65 软件和信息技术服务业
12054679.12	200768838.9	209068238.1	146992742.6	根据中国证监会《上市公司行业分类指引（2012年修订）》的规定，公司所属行业为信息传输、软件和信息技术服务业中互联网和相关服务I64。
-2167124.69	15026050.12	11805610.59	7290382.39	I-65 软件和信息技术服务业
7923337.96	69175767.07	116132533.4	39714403.63	计算机、通信和其他电子设备制造业
1031263.59	64736794.51	83107659.46	35656877.57	建筑装饰和其他建筑业（E50）
				
-5793388.35	18190125.78	64713472.42	58683670.7	专业技术服务业(M74)
24684687.23	716203430.3	490436414.7	147753963.5	农副食品加工业（C13）和畜牧业（A03）
3114870.66	30670181.54	113507798.4	75531681.48	专用设备制造业，分类代码为C35
21481784.21	45923679	56307140.64	43943392.2	P82教育
13889758.54	22444539.92	223363055	142109333.3	其他金融业
18541682.45	162899367	412589535.1	178542634.8	节能环保行业
14744330.67	375686553.3	455304781.1	202594363.3	C27 医药制造业
11776298.11	86724105.98	85475634.51	40015565.32	C39 计算机、通信和其他电子设备制造业
-1929630.92	23008527.33	16950237.08	7217480.03	根据中国证监会发布的《上市公司行业分类指引》（2012年修订），公司所处行业为计算机、通信和其他电子设备制造业C39；根据《国家统计局国民经济行业分类》（GB/T 4754-2011），公司所处行业为计算机外围设备制造C3913。
919573.65	23747643.66	66288026.12	60625770.32	生态保护和环境治理业，行业代码N77
				
7881717.98	80392472.76	71742158.43	27895504.22	电气机械和器材制造业
1182758.37		47398781.94	13388086.61	建筑装饰和其他建筑业（行业代码E50）
1057278.42	51487717.93	21020753.82	12796382.29	根据《国民经济行业分类》国家标准（GB/T4754-2011），公司所处的行业为计算机、通信和其他电子设备制造业（C39）中的其他电子设备制造行业（C3990）根据证监会颁布的《上市公司行业分类指引》（2012年修订版），公司所处行业为计算机、通信和其他电子设备制造业（C39）
17164028.01	74716709.3	259081810.2	105938757.6	C42
17651158.8	180526757.1	170539628.2	68061675.08	非金属矿物制品业(代码C30)
11863802.35	99722833.53	94384133.18	50622480.99	计算机、通信和其他电子设备制造业（C39）
5833102.06	221114717.6	303801468.7	65017558.01	C制造业-39计算机、通信和其他电子设备制造业
190628.68	44217417.24	24453765.87	16882336.51	根据中国证监会发布的《上市公司行业分类指引》（2012年修订）规定，公司属于“批发业”（行业代码：F51）
13662474.58	200671218.7	89379146.24	23856957.79	金属制品业
-5313919.91	33332686.3	67982269.16	7768496.98	化学原料和化学制品制造业（C26）
4848198.75	94383366.23	86220213.57	49857802.48	C13 农副食品加工业
7300900.2	91450927.35	169604683.6	76852097.8	C39计算机、通信和其他电子设备制造业
595788.88	7112554.16	10502791.8	10006411.66	软件和信息技术服务业
5628296.17	87723475.15	73728814.7	55736386.24	C26化学原材料及化学制品制造业
3445295.73	47750762.75	22302398.38	13990884.83	E50建筑装饰和其他建筑业
-811614.8	34937117.77	26391833.23	20444598.51	其他制造业
2305083.49	50665595.49	35317641.82	11645453.03	软件和信息技术服务业（行业代码：I65）
19883414.61	185989743.3	206911963.4	87258997.03	非金融矿物制品业（玻璃制品）
3278277.22	101944741.8	72402673.68	25465677.46	建筑装饰和其他建筑业
1283850.49	16304758.3	13791829.82	6774951.17	C26化学原料和化学制品制造业
7793490.1	102936242.4	54234925.08	26458595.35	通用设备制造业
1935931.76	11009409.12	12434456.49	11216952.99	计算机、通信和其它电子设备制造业
46713030.75	213611663.4	313912532.4	246297395.5	C35 专用设备制造业
80884.43	10425727.33	6798306.67	6344866.97	F5176电气设备批发
5229887.42	43973039.54	73915506.43	36753734.98	电气机械和器材制造业（代码C38）
2908956.02	23631441.54	20893814.24	16124378.68	M74专业技术服务业
-4280565.69	5393170.77	7297318.84	3517393.82	电器机械和器材制造业（C38）
1625434.98	39344640.35	41244501.85	12484425.95	公司业务所属行业为专用设备制造业，行业代码为C35
11105390.07	100049269.1	113568250.5	59298348.74	生态保护和环境治理业(N77)
-4769846.91	36559726.73	141239269.4	85602747.33	金属制品业
5980738.71	161548266.2	190091441.2	36265143.38	造纸和纸制品业（C22）
27529473.39	130913205.1	134565013.4	104851946.3	C40 仪器仪表制造业
2929196.32	85063535.89	50686741.1	24544342.57	C2624-复混肥料制造
14382229.91	77786411.57	99195357.17	66168095.51	I65软件和信息技术服务业
1674855.17	30428059.68	72892159.03	38379779.31	通用设备制造业
504991.3	26324749.93	79835246.11	48279166.77	C35专业设备制造业
1217045.81	49098197.88	128271494.1	102904109.3	通用设备制造业
442496071.7	937070175	1898558507	1707410510	C27 医药制造业
3207987.72	27792342.3	18078111.01	8114594.5	食品制造业
-1547065.57	25634538.1	86853155.68	42433794.42	公司主要业务是生产及销售有机肥、复混肥。根据中国证监会2012 年颁布的《上市公司行业分类指引》（2012 年修订），公司所属行业为：C26化学原料和化学品制造业。根据《国民经济行业分类指引》（GB/T4754-2011），公司所处行业为：C2624 复混肥料制造及 C2625 有机肥料及微生物肥料制造.
4347165.63	57037046.98	77190252.6	55656970.81	管道工程建筑行业
2667356.23	31753252.41	28391215.7	19658875.06	C40
10189048.81	59526770.06	27913944.31	19325114.58	根据《上市公司行业分类指引》（2012年修订），公司所处行业为“C36汽车制造业”，细分行业为“汽车零部件制造业”。
3042697.9	57999010.55	79254044.79	33276247.19	按照中国证监会公布的《上市公司行业分类指引》（2012年修订版），公司职业服装生产销售行业属于“C制造业”门类下的次类“C18纺织服装、服饰业”大类；根据《国民经济行业分类与代码》（GB/4754-2011），公司所处行业属于“C1810机织服装制造”
9521317.16	30604544.95	58865636.12	49167544.06	软件和信息技术服务
1040247.41	20016277.02	28122462.69	15426680.93	电气机械和器材制造业C38
3903981.43	46119918.28	137243527.1	84530529.29	（C30）非金属矿物制品业
13089133.97	43079970	35682583.71	26986061.2	I65软件和信息技术服务业
378236.34	21199006.85	52512634.75	16779010.81	C34
18142715.19	214176451.7	423881151.6	112898384.5	E48土木工程建筑业
3733239.06	185077427.8	126626740.7	65488300.59	电气机械和器材制造业（C38）
17545417.9	294154741.8	280586754.8	115456064.6	根据中国证监会2012年10月26日发布的《上市公司行业分类指引》（2012年修订）的规定，公司属于“C38 电气机械和器材制造业”； 按国家统计局发布的《国民经济行业分类》（GB/T 4754-2011）划分的行业分类，公司属于“C38 电气机械和器材制造业”中的 “C382 输配电及控制设备制造”
10603039	124810152.4	355250960.2	287918057.7	仪器仪表制造业
5176664.84	92474795.76	102507198.7	65890861.73	金融、保险业（J）中的保险业（行业编码J68）
2034173.15	103997900.6	312294888.2	179516203.9	C14食品制造业
29479606.94	333241079.6	626396333	201593208	F52
3002266.96	53256715.9	42000204.76	33203465.97	C13农副食品加工业
1030794.3	84024955.49	39784170.91	18368656.21	交通运输、仓储和邮政业（G）道路运输业（G54）
7630.41	65470234.32	59539797.63	42211629.31	制造业
-21446318.15	256392780.8	643727511.1	154321479.6	电气机械和器材制造业
8910883.27	74270106.93	210340301.3	80163527.65	G58装卸搬运和运输代理业
5826128.84	120285902.8	94766833.9	42964024.13	建筑装饰和其他建筑业
6150636.42	14251557.61	29782294.18	25611435.92	互联网及相关服务业（I64)
33194467.08	113175538.4	92266894.24	70993528.02	商务服务业
-4343597	185301840.1	504981555.3	256736597.7	C34 通用设备制造业
1776299.31	36118810.46	43349524.72	31572549.91	土木工程建筑业
5533296.01	340856149.4	159845394.9	37905286.34	批发和零售业（F）
70002.58	5010031.45	6399833.99	5260282.58	C35 专业设备制造业
383153.36	27850194.75	87523895.3	29998329.43	C35专业设备制造业 ( 《上市公司行业分类指引》 2012年修订版)，C3516 冶金专用设备制造（《国民经济行业分类》（GB/T 4754-2011）。
3697487.13	157126384	160134641.4	58805326.29	C39 计算机、通信和其他电子设备制造业
12321016.51	150553336.1	442294378.6	381539792.2	C39计算机、通信和其他电子设备制造业
24616249.63	286000265.8	353394374.1	185034944.9	电气机械和器材制造业（C38）
4383297.5	40927422.8	27471390.41	25882402.02	I65 软件和信息技术服务业
-1211577.94	33557654.33	33256085.28	10531668.9	计算机制造的C3919其他计算机制造
1044217.19	22415804.49	29408769.07	18179829.15	医疗器械制造
-4968221.42	19881440.19	58914466.94	47120542.68	生态保护和环境治理业
-643350.69	102899025	77110486.37	15368552.81	C41其他制造业
223772.63	9177565.1	5376361.08	5318313.07	专业技术服务业
13789107.75	191831609.5	341393053.4	211348586.8	医药制造业（行业代码：C27）
8176484.14	170101371.6	360764619.1	177706930.1	包装装潢及其他印刷行业
4952814.38	81822393.94	68793986.75	27406149.8	依据中国证监会发布的《上市公司行业分类指引》（2012年修订）公司所处行业归属C38：电气机械和器材制造业；依据《国民经济行业分类》（GB/T4754-2011），公司行业归属C3823：配电开关控制设备制造。
1757580.72	45129331.17	41735901.89	24129712.19	专用非金属矿物制品业
1049714.89	56595655.67	29355389.2	15748128.9	软件和信息技术服务业（代码I65）
5222445.27	45705764.74	90499715.72	56827389.74	专用设备制造业（C35）
32640978.36	112341811.4	248044127.2	170873358.4	农、林、牧渔服务业（A0170中药材种植）
168069.67	21162924.64	13087094.48	5044758.68	计算机、通信和其他电子设备制造业
3886301.19	42604314.12	88684033.56	82664845.15	互联网信息服务业（根据《上市公司行业分类指引》（2012年修订），公司所处行业属于“互联网和相关服务业”（I64）根据《国民经济行业分类》（GB/T 4754-2011），公司所处的行业属于“互联网和相关服务业” （I64），所属细分行业为“互联网信息服务业”（I6420））
10391621.02	139473818.4	204510188.2	146419254.1	C36汽车制造业
1300045.84	318204729.7	693202199.4	336160752.1	I65 软件和信息技术服务业
2772093.11	152409240.3	50272437.7	19830206.61	根据证监会颁布的《上市公司行业分类指引》（2012年修订版）规定，公司属于F51批发业。根据《国民经济行业分类》（GB/T4754 -2011），公司属于F5179其他机械设备及电子产品批发。
521975.06	21335452.04	23022409.6	11798534.53	C39计算机、通信和其他电子设备制造业（2012年《上市公司行业分类指引》）
5069841.14	29581473.27	34028582.35	15538218.16	C39计算机、通信和其他电子设备制造业
